ID,Type,part,Product Name,Brand,Model,Motor,price,quantity,discount,material,,,
1209,Cata,FS458-C,X-pipe + Valvetronic Muffler + Wireless Remote Control Kit,Ferrari,F458,4.5 V8 (2010-2015),5580,30,10,stainless steel,,,
1465,Cata,TOS3E-DS33M,"""Integrates with OE Exhaust Actuator"" Front-pipe + Mid-pipe + Valvetronic Muffler + Dual Matte Black Tips ",Toyota,Supra,MK5 3.0L B58B30 I6 (2019-present)(Fit to OE Exhaust Actuator),2330,30,10,stainless steel,,,
186,Cata,LBHL6-C,X Pipe Mufflers + Valvetronic tail Pipe section + Wireless Remote Control Kits,Lamborghini,Huracan,5.2 V10 LP610-4 (2014-present),7980,30,10,titanium,,,
187,Cata,LBHL6-QT21B,X Pipe Mufflers + Valvetronic Tail Pipe Section + Wireless Remote Control Kits + Quad Titanium Blue Tips,Lamborghini,Huracan,5.2 V10 LP610-4 (2014-present),8960,30,10,titanium,,,
443,Cata,MBA25-DS18C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Chrome Silver Tips,Mercedes Benz,A-Klasse,W176 A180/A200/A250 (2012-2015) (2WD model),1780,30,10,stainless steel,,,
188,Cata,LBHL6-QT21M,X Pipe Mufflers + Valvetronic Tail Pipe Section + Wireless Remote Control Kits + Quad Titanium Matte Black Tips,Lamborghini,Huracan,5.2 V10 LP610-4 (2014-present),9260,30,10,titanium,,,
444,Cata,MBA25-DS18B,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Blue coated Tips,Mercedes Benz,A-Klasse,W176 A180/A200/A250 (2012-2015) (2WD model),1910,30,10,stainless steel,,,
956,Cata,AUBS4-QS11C,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,Audi,S5,B8 3.0 TFSI Sportback (2009-2015),2980,30,15,stainless steel,,,
445,Cata,MBA25-DS18M,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Matte black Tips,Mercedes Benz,A-Klasse,W176 A180/A200/A250 (2012-2015) (2WD model),1930,30,10,stainless steel,,,
957,Cata,AUBS4-QS11B,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Blue Coated Tips,Audi,S5,B8 3.0 TFSI Sportback (2009-2015),3240,30,15,stainless steel,,,
958,Cata,AUBS4-QS11M,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Matte Black tips,Audi,S5,B8 3.0 TFSI Sportback (2009-2015),3280,30,15,stainless steel,,,
1470,Cata,BMFX3-QS44C,"Front pipe + Mid pipe 1 + Mid pipe 2 + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips	",BMW,X6,xDrive 35i F16 (N55B30) (2015-2019),3380,30,10,stainless steel,,,
447,Cata,MBA25-DS18C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Chrome Silver Tips (2 xOval Tips 89&120 mm ),Mercedes Benz,A-Klasse,W176 A200 (2012-2015),2180,5,10,stainless steel,,,
959,Cata,AUBS4-QC11,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Carbon tips,Audi,S5,B8 3.0 TFSI Sportback (2009-2015),3580,30,15,stainless steel,,,
448,Cata,MBA25-DS18B,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Blue coated Tips (2 xOval Tips 89&120 mm ),Mercedes Benz,A-Klasse,W176 A200 (2012-2015),2380,5,10,stainless steel,,,
960,Cata,LXLC5-C,Secondary de-catted pipe  + X-pipe + Valvetronic mufflers+ Wireless remote control kits,Lexus,LC500,5.0 V8 (2017-present),4380,30,10,stainless steel,,,
193,Cata,P91G3-DT18B,Valvetronic Muffler + Connect Pipe + Wireless Remote Control Kit + Dual Titanium Blue Tips,Porsche,911 GT3,991 GT3/GT3 RS (2013-present),6580,30,10,titanium,,,
449,Cata,MBA25-DS18M,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Matte black Tips (2 xOval Tips 89&120 mm ),Mercedes Benz,A-Klasse,W176 A200 (2012-2015),2380,5,10,stainless steel,,,
194,Cata,P91GS-DS38C,Valvetronic Muffler+ Connect Pipe + Wireless Remote Control Kit + Dual Chrome Silver Tips,Porsche,911 GT3,991 GT3/GT3 RS (2013-present),4580,30,10,stainless steel,,,
1218,Cata,MG574-QS38C,Front pipe+ Mid-pipe+ Valvetronicmuffler + Wireless remote control kits+ Quad Chrome Tips,Maserati,Ghibli,Ghibli SQ4 3.0L V6 Twin turbo (2013-2019) For LHD Models Only,4380,30,10,stainless steel,,,
195,Cata,P91GS-DS38B,Valvetronic Muffler+ Connect Pipe + Wireless Remote Control Kit + Dual Blue Coated Tips,Porsche,911 GT3,991 GT3/GT3 RS (2013-present),4710,30,10,stainless steel,,,
451,Cata,MBA25-BC,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit,Mercedes Benz,A-Klasse,W176 A180 (2016-present),1980,1,10,stainless steel,,,
1219,Cata,MG574-QS38B,Front pipe+ Mid-pipe+ Valvetronicmuffler + Wireless remote control kits + Quad Blue Coated Tips,Maserati,Ghibli,Ghibli SQ4 3.0L V6 Twin turbo (2013-2019) For LHD Models Only,4640,30,10,stainless steel,,,
196,Cata,P91GS-DS38M,Valvetronic Muffler+ Connect Pipe + Wireless Remote Control Kit + Dual Matte Black Tips,Porsche,911 GT3,991 GT3/GT3 RS (2013-present),4730,30,10,stainless steel,,,
1220,Cata,"MG574-QS38M	","Front pipe+ Mid-pipe+ Valvetronicmuffler + Wireless remote control kits + Quad Matte Black Tips	",Maserati,Ghibli,Ghibli SQ4 3.0L V6 Twin turbo (2013-2019) For LHD Models Only,4680,30,10,stainless steel,,,
197,Cata,NI35S-QS12B,(90mm) Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Titanium Blue Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),3580,29,10,stainless steel,,,
453,Cata,MBA25-BC,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit,Mercedes Benz,A-Klasse,W176 A180/A200/A250 Facelift (2016-2018) (2WD model),1580,28,10,stainless steel,,,
1221,Cata,"MG574-QC38	","Front pipe+ Mid-pipe+ Valvetronicmuffler + Wireless remote control kits + Quad Carbon Tips	",Maserati,Ghibli,Ghibli SQ4 3.0L V6 Twin turbo (2013-2019) For LHD Models Only,4980,30,10,stainless steel,,,
198,Cata,NI35S-QS12M,(90mm) Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Matte Black Tips ,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),3880,30,10,stainless steel,,,
199,Cata,NI35S-AF NI35S-QS12B,(90mm) De-catted Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Titanium Blue Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),4270,30,10,stainless steel,,,
455,Cata,MBA25-DS18C,Front Pipe + Mid Pipe + Valvetronic Muffler+ Wireless Remote Control Kit + Dual Chrome Silver Tips (2 xOval Tips 89&120 mm ),Mercedes Benz,A-Klasse,W176 A250 (2012-2015) (2WD model),2180,5,10,stainless steel,,,
1479,Cata,P92CS-CD + P92CS-C,High-flow 200 CPSI Catalytic Converter + Valvetronic Muffler + Wireless Remote Control Kit ,Porsche,911 Carrera,992 Carrera 4/S/4S (2019-present),5580,30,10,stainless steel,,,
200,Cata,P91TT-QS35C,De-catted Pipe w/ Valvetronic X Muffler + Wireless Remote Control Kit + Quad Chrome Silver Tips,Porsche,911 Turbo,991.1 Turbo/Turbo S  (2013-2015),4080,30,10,stainless steel,,,
456,Cata,MBA25-DS18B,Front Pipe + Mid Pipe + Valvetronic Muffler+ Wireless Remote Control Kit + Dual Blue coated Tips (2 xOval Tips 89&120 mm ),Mercedes Benz,A-Klasse,W176 A250 (2012-2015) (2WD model),2380,5,10,stainless steel,,,
201,Cata,NI35S-AF NI35S-QS12M,(90mm) De-catted Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit  + Quad Matte Black Tips ,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),4570,30,10,stainless steel,,,
457,Cata,MBA25-DS18M,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Matte black Tips (2 xOval Tips 89&120mm ),Mercedes Benz,A-Klasse,W176 A250 (2012-2015) (2WD model),2380,5,10,stainless steel,,,
1481,Cata,P92CS-CD + P92CS-DC92,High-flow 200 CPSI Catalytic Converter + Valvetronic Muffler + Wireless Remote Control Kit  + Dual Carbon Fiber Tips (Fits Sports rear bumper),Porsche,911 Carrera,992 Carrera 4/S/4S (2019-present),6460,30,10,stainless steel,,,
202,Cata,P91TT-QS35B,De-catted Pipe w/ Valvetronic X Muffler + Wireless Remote Control Kit + Quad Titanium Blue Tips,Porsche,911 Turbo,991.1 Turbo/Turbo S  (2013-2015),4340,30,10,stainless steel,,,
970,Cata,HCRF8-3S22C,Front pipe + Mid-pipe + Valvetronic Muffler + Wireless Remote Control Kit + Triple Chrome Silver Tips,Honda,Civic Type-R,FK8 (2017-present),2480,30,10,stainless steel,,,
1226,Cata,VWG7T-DS11C,Front pipe + Valvetronic Muffler + link Y pipe +Wireless Remote Control Kit  + Dual Chrome Silver Tips,Seat,Leon,Cupra / Cupra 280 2.0 TSI turbo (2014-present),2280,30,10,stainless steel,,,
1482,Cata,LBU65-QS50B,Front-pipe + Mid-pipe 1  + Mid-pipe 2 +Valvetronic muffler + Wireless remote control kits + Quad blue coated tips,Lamborghini,Urus,Twin-turbo 4L V8 (2018-present),5840,30,10,stainless steel,,,
203,Cata,NI35T-QT11B,(90mm) Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Titanium Blue Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),5980,30,10,titanium,,,
459,Cata,MBA25-BC,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit,Mercedes Benz,A-Klasse,W176 A250 (2016-present),1980,3,10,stainless steel,,,
715,Cata,MBL25-DS19C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Chrome Silver Tips (2 xOval Tips 73&120 mm ),Mercedes Benz,CLA-Shooting Brake,X117 CLA250 Shooting Brake 2wd (2015-2016),2180,5,10,stainless steel,,,
971,Cata,HCRF8-3S22B,Front pipe + Mid-pipe + Valvetronic Muffler + Wireless Remote Control Kit + Triple Blue Coated Tips,Honda,Civic Type-R,FK8 (2017-present),2675,30,10,stainless steel,,,
1227,Cata,VWG7T-DS11B,Front pipe + Valvetronic Muffler + link Y pipe +Wireless Remote Control Kit+ Dual Blue Coated Tips,Seat,Leon,Cupra / Cupra 280 2.0 TSI turbo (2014-present),2410,30,10,stainless steel,,,
1483,Cata,LBU65-QS50M,Front-pipe + Mid-pipe 1 + Mid-pipe 2  +Valvetronic muffler + Wireless remote control kits + Quad matte black tips ,Lamborghini,Urus,Twin-turbo 4L V8 (2018-present),5880,30,10,stainless steel,,,
204,Cata,P91TT-QS35M,De-catted Pipe w/ Valvetronic X Muffler + Wireless Remote Control Kit + Quad Matte Black Tips,Porsche,911 Turbo,991.1 Turbo/Turbo S  (2013-2015),4380,30,10,stainless steel,,,
716,Cata,MBL25-DS19B,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Blue coated Tips (2 xOval Tips 73&120 mm ),Mercedes Benz,CLA-Shooting Brake,X117 CLA250 Shooting Brake 2wd (2015-2016),2380,5,10,stainless steel,,,
972,Cata,HCRF8-3S22M,Front pipe + Mid-pipe + Valvetronic Muffler + Wireless Remote Control Kit  + Triple Matte Black Tips,Honda,Civic Type-R,FK8 (2017-present),2705,30,10,stainless steel,,,
1228,Cata,VWG7T-DS11M,Front pipe + Valvetronic Muffler + link Y pipe +Wireless Remote Control Kit  + Dual Matte Black Tips,Seat,Leon,Cupra / Cupra 280 2.0 TSI turbo (2014-present),2430,30,10,stainless steel,,,
1484,Cata,P92C2-DD +P92C2-DS41B,De-catted pipe with cat simulator + Valvetronic Muffler + WirelessRemote Control Kit + link pipe + Dual Blue Coated Tips ,Porsche,911 Carrera,"991.2 Carrera""Sport exhaust version"" S/4S/GTS (2016-2018)",4210,30,20,stainless steel,,,
205,Cata,NI35T-QT11M,(90mm) Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit  + Quad Matte Black Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),6280,30,10,titanium,,,
461,Cata,MBA45-C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits,Mercedes Benz,A-Klasse,W176 A45 AMG (2013-2019),2680,30,10,stainless steel,,,
717,Cata,MBL25-DS19M,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Matte black Tips (2 xOval Tips 73&120 mm ),Mercedes Benz,CLA-Shooting Brake,X117 CLA250 Shooting Brake 2wd (2015-2016),2380,5,10,stainless steel,,,
973,Cata,HCRF8-3C38,Front pipe + Mid-pipe + Valvetronic Muffler + Wireless Remote Control Kit (OWRC) + Triple Carbon Tips,Honda,Civic Type-R,FK8 (2017-present),2930,29,10,stainless steel,,,
1229,Cata,VWG7T-DC11,Front pipe + Valvetronic Muffler + link Y pipe +Wireless Remote Control Kit + Dual Carbon Tips,Seat,Leon,Cupra / Cupra 280 2.0 TSI turbo (2014-present),2580,30,10,stainless steel,,,
1485,Cata,P92C2-CD +P92C2-DS41B,High-flow 200 CPSI Catalytic Converter + Valvetronic Muffler +Wireless Remote Control Kit + link pipe + Dual Blue Coated Tips,Porsche,911 Carrera,"991.2 Carrera""Sport exhaust version"" S/4S/GTS (2016-2018)",5210,30,20,stainless steel,,,
206,Cata,NI35T-F NI35T-QT11B,(90mm) De-catted Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Titanium Blue Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),7660,30,10,titanium,,,
1486,Cata,P92C2-DD +P92C2-DS41M,De-catted pipe with cat simulator + Valvetronic Muffler + WirelessRemote Control Kit  + link pipe  + Dual Matte Black Tips ,Porsche,911 Carrera,"991.2 Carrera""Sport exhaust version"" S/4S/GTS (2016-2018)",4230,30,20,stainless steel,,,
207,Cata,NI35T-F NI35T-QT11M,(90mm) De-catted Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Matte Black Tips ,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),7960,30,10,titanium,,,
1487,Cata,P92C2-CD +P92C2-DS41M,High-flow 200 CPSI Catalytic Converter + Valvetronic Muffler +Wireless Remote Control Kit + link pipe + Dual Matte Black Tips,Porsche,911 Carrera,"991.2 Carrera""Sport exhaust version"" S/4S/GTS (2016-2018)",5230,30,20,stainless steel,,,
720,Cata,MBL25-DS19C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Chrome Silver Tips,Mercedes Benz,CLA-Shooting Brake,X117 CLA200/CLA250 Shooting Brake 2WD (2015-2016),2180,30,10,stainless steel,,,
976,Cata,FDM6Q-QS38C,X-pipe + mid-pipe + Valvetronic muffler + Wireless remote control kits + Quad Chrome Silver tips,Ford,Mustang GT,5.0 V8 MK6 Facelift (2018-present) (Coup?),3280,30,10,stainless steel,,,
1232,Cata,BMF87-CQS38C,Front pipe + Mid pipe + Valvetronic mufflers +Wireless remote control kits + Quad Chrome Silver tips,BMW,2er,F87 M2 Competition (2019-present) opf/non-opf models,3580,30,10,stainless steel,,,
721,Cata,MBL25-DS19B,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Blue coated Tips,Mercedes Benz,CLA-Shooting Brake,X117 CLA200/CLA250 Shooting Brake 2WD (2015-2016),2310,30,10,stainless steel,,,
977,Cata,FDM6Q-QS38B,X-pipe + mid-pipe + Valvetronic muffler + Wireless remote control kits + Quad Blue Coated tips,Ford,Mustang GT,5.0 V8 MK6 Facelift (2018-present) (Coup?),3540,30,10,stainless steel,,,
1233,Cata,MB134-C,Front pipe + Front Y-pipe + Mid Y-pipe + Valvetronic Muffler + Wireless Remote Control Kit,Mercedes Benz,E-Klasse,W213 E43/E400 AMG (2016-2018),3880,30,10,stainless steel,,,
210,Cata,P70N1-QS11C,Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Chrome Silver Tips,Porsche,Panamera,970 / 4 / S / 4S / GTS (2009-2014),3580,30,10,stainless steel,,,
466,Cata,MBL25-DS19C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Chrome Silver Tips,Mercedes Benz,CLA-Klasse,C117 CLA180/CLA200/CLA250 2WD (2013-2018),2180,30,10,stainless steel,,,
722,Cata,MBL25-DS19M,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Matte black Tips,Mercedes Benz,CLA-Shooting Brake,X117 CLA200/CLA250 Shooting Brake 2WD (2015-2016),2330,30,10,stainless steel,,,
978,Cata,FDM6Q-QS38M,X-pipe + mid-pipe + Valvetronic muffler + Wireless remote control kits + Quad Matte Black tips,Ford,Mustang GT,5.0 V8 MK6 Facelift (2018-present) (Coup?),3580,30,10,stainless steel,,,
1490,Cata,LBU65-QC50,Front-pipe + Mid-pipe 1 + Mid-pipe 2 + Valvetronic muffler + Wireless remote control kits + Quad carbon tips,Lamborghini,Urus,Twin-turbo 4L V8 (2018-present),6320,0,10,stainless steel,,,
211,Cata,P70N1-QS11B,Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Blue Coated Tips,Porsche,Panamera,970 / 4 / S / 4S / GTS (2009-2014),3840,30,10,stainless steel,,,
467,Cata,MBL25-DS19B,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Blue coated Tips,Mercedes Benz,CLA-Klasse,C117 CLA180/CLA200/CLA250 2WD (2013-2018),2310,30,10,stainless steel,,,
979,Cata,FDM6Q-QC38,X-pipe + mid-pipe + Valvetronic muffler + Wireless remote control kits + Quad Carbon tips,Ford,Mustang GT,5.0 V8 MK6 Facelift (2018-present) (Coup?),3880,30,10,stainless steel,,,
212,Cata,P70N1-QS11M,Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Matte Black Tips,Porsche,Panamera,970 / 4 / S / 4S / GTS (2009-2014),3880,30,10,stainless steel,,,
468,Cata,MBL25-DS19M,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Matte black Tips ,Mercedes Benz,CLA-Klasse,C117 CLA180/CLA200/CLA250 2WD (2013-2018),2330,30,10,stainless steel,,,
724,Cata,P92C2-DD + P92C2-DS41C,"De-catted pipe with cat simulator  + Valvetronic Muffler + Wireless Remote Control Kit + link pipe  + Dual Silver Tips ""Sport exhaust version""",Porsche,911 Carrera,"991.2 Carrera""Sport exhaust version"" S/4S/GTS (2016-2018)",4080,30,20,stainless steel,,,
213,Cata,P70T1-QS11C,Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Chrome Silver Tips (4X89 mm),Porsche,Panamera,970 3.0 Turbo / 4 (2014-present),3980,5,10,stainless steel,,,
981,Cata,LBA40-C,Black Coated Valvetronic Muffler w/ Titanium Quad tips + Wireless Remote Control Kit,Lamborghini,Aventador,6.5 V12 LP740-4 S (2016-present),8980,29,10,titanium,,,
1493,Cata,TOSU3-DC33,Front-pipe + Mid-pipe + Valvetronic Muffler  + WirelessRemote Control Kit + Dual Carbon Tips ,Toyota,Supra,MK5 3.0L B58B30 I6 (2019-present)(Solenoid Valve),2980,30,20,stainless steel,,,
214,Cata,P70T1-QS11B,Mid Pipe + Valvetronic Muffler) + Wireless Remote Control Kit + Quad Blue Coated Tips (4X89 mm),Porsche,Panamera,970 3.0 Turbo / 4 (2014-present),4270,5,10,stainless steel,,,
1494,Cata,NI35-VD,OEM Exhaust Valve Delete Box ,Porsche,911 Carrera,992 Carrera 4/S/4S (2019-present),80,30,10,stainless steel,,,
215,Cata,NIZ37-DS13C,Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Chrome Silver Tips,Nissan,370Z,3.7 V6 (2009-present),2680,28,10,stainless steel,,,
471,Cata,MBL25-DS19C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Chrome Silver Tips (2 xOval Tips 73&120 mm ),Mercedes Benz,CLA-Klasse,C117 CLA250 2WD (2013-2015),2180,5,10,stainless steel,,,
216,Cata,P70T1-QS11M,Mid Pipe + Valvetronic Muffler) + Wireless Remote Control Kit + Quad Matte Black Tips (4X89 mm),Porsche,Panamera,970 3.0 Turbo / 4 (2014-present),4270,5,10,stainless steel,,,
472,Cata,MBL25-DS19B,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Blue coated Tips (2 xOval Tips 73&120 mm ),Mercedes Benz,CLA-Klasse,C117 CLA250 2WD (2013-2015),2380,5,10,stainless steel,,,
728,Cata,AU942-QS11B,Front pipe + Mid pipe  + Y-pipe  + Valvetronic mufflers + Wireless remote control kits + Quad Blue coated tips ,Audi,A4,B9  2.0 TFSI Sedan/Avant (2WD)(2016-present)(non-opf models),2640,30,10,stainless steel,,,
984,Cata,MB924-C,Front pipe + Mid-X pipe + Valvetronic Muffler + WirelessRemote Control Kit,Mercedes Benz,GLE-Klasse,GLE43/GLE400/GLE450 Coupe/SUV AMG (2016-present),3980,29,15,stainless steel,,,
217,Cata,NIZ37-DS13B,Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Blue Coated Tips,Nissan,370Z,3.7 V6 (2009-present),2810,29,10,stainless steel,,,
473,Cata,MBL25-DS19M,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Matte black Tips (2 xOval Tips 73&120 mm ),Mercedes Benz,CLA-Klasse,C117 CLA250 2WD (2013-2015),2380,5,10,stainless steel,,,
218,Cata,NIZ37-DS13M,Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Matte Black Tips,Nissan,370Z,3.7 V6 (2009-present),2830,30,10,stainless steel,,,
731,Cata,AU942-QS11M,Front pipe + Mid pipe  + Y-pipe  + Valvetronic mufflers + Wireless remote control kits + Quad Matte Black tips,Audi,A4,B9  2.0 TFSI Sedan/Avant (2WD)(2016-present)(non-opf models),2680,30,10,stainless steel,,,
1499,Cata,P92CS-DD + P92CS-DC92,De-catted pipes with cat simulator + Valvetronic Muffler + Wireless Remote Control Kit + Dual Carbon Fiber Tips (Fits Sports rear bumper),Porsche,911 Carrera,992 Carrera 4/S/4S (2019-present),5460,30,10,stainless steel,,,
220,Cata,CZ6C7-QS28C,Valvetronic Muffler + Wireless Remote Control Kits + Quad Chrome Silver Tips ,Chevrolet,Corvette,Z06 LT4 (2014-2019),2980,30,10,stainless steel,,,
476,Cata,MBL24-DS19C,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Chrome Silver Tips,Mercedes Benz,CLA-Klasse,C117 CLA250 4 Matic (2013-2018),2180,30,10,stainless steel,,,
732,Cata,BF33B-DS11C,Front pipe + Mid pipe 1  + Mid pipe 2  + Valvetronic mufflers + Wireless remote control kits  + Dual Chrome silver tips,BMW,3er,F30/F31 340i/340iX (B58B30)(2016-2019) non-opf model only,2580,30,15,stainless steel,,,
1500,Cata,P92CS-DD + P92CS-C,De-catted pipes with cat simulator  + Valvetronic Muffler + Wireless Remote Control Kit ,Porsche,911 Carrera,992 Carrera 4/S/4S (2019-present),4580,30,10,stainless steel,,,
221,Cata,CZ6C7-QS28B,Valvetronic Muffler + Wireless Remote Control Kits + Quad Blue Coated Tips ,Chevrolet,Corvette,Z06 LT4 (2014-2019),3240,30,10,stainless steel,,,
477,Cata,MBL24-DS19B,Front Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Blue coated Tips,Mercedes Benz,CLA-Klasse,C117 CLA250 4 Matic (2013-2018),2310,30,10,stainless steel,,,
